phenotype_id,fact_concept
65,ICD10:C45.7
65,ICD10:C45.9
65,ICD10:C46.0
65,ICD10:C46.9
65,ICD10:C47.10
65,ICD10:C47.11
65,ICD10:C47.12
65,ICD10:C47.21
65,ICD10:C47.3
65,ICD10:C47.9
65,ICD10:C48.0
65,ICD10:C48.1
65,ICD10:C48.2
65,ICD10:C48.8
65,ICD10:C49.0
65,ICD10:C49.10
65,ICD10:C49.11
65,ICD10:C49.12
65,ICD10:C49.20
65,ICD10:C49.21
65,ICD10:C49.22
65,ICD10:C49.3
65,ICD10:C49.4
65,ICD10:C49.5
65,ICD10:C49.6
65,ICD10:C49.8
65,ICD10:C49.9
65,ICD10:C49.A0
65,ICD10:C49.A1
65,ICD10:C49.A2
65,ICD10:C49.A3
65,ICD10:C49.A4
65,ICD10:C49.A9
65,ICD10:C50.011
65,ICD10:C50.012
65,ICD10:C50.019
65,ICD10:C50.021
65,ICD10:C50.022
65,ICD10:C50.029
65,ICD10:C50.111
65,ICD10:C50.112
65,ICD10:C50.119
65,ICD10:C50.121
65,ICD10:C50.122
65,ICD10:C50.211
65,ICD10:C50.212
65,ICD10:C50.219
65,ICD10:C50.229
65,ICD10:C50.311
65,ICD10:C50.312
65,ICD10:C50.319
65,ICD10:C50.322
65,ICD10:C50.411
65,ICD10:C50.412
65,ICD10:C50.419
65,ICD10:C50.421
65,ICD10:C50.422
65,ICD10:C50.511
65,ICD10:C50.512
65,ICD10:C50.519
65,ICD10:C50.522
65,ICD10:C50.611
65,ICD10:C50.612
65,ICD10:C50.619
65,ICD10:C50.622
65,ICD10:C50.811
65,ICD10:C50.812
65,ICD10:C50.819
65,ICD10:C50.821
65,ICD10:C50.822
65,ICD10:C50.829
65,ICD10:C50.911
65,ICD10:C50.912
65,ICD10:C50.919
65,ICD10:C50.921
65,ICD10:C50.922
65,ICD10:C50.929
65,ICD10:C51.0
65,ICD10:C51.1
65,ICD10:C51.8
65,ICD10:C51.9
65,ICD10:C52
65,ICD10:C53.0
65,ICD10:C53.1
65,ICD10:C53.8
65,ICD10:C53.9
65,ICD10:C54.0
65,ICD10:C54.1
65,ICD10:C54.2
65,ICD10:C54.3
65,ICD10:C54.8
65,ICD10:C54.9
65,ICD10:C55
65,ICD10:C56.1
65,ICD10:C56.2
65,ICD10:C56.9
65,ICD10:C57.00
65,ICD10:C57.01
65,ICD10:C57.02
65,ICD10:C57.4
65,ICD10:C57.7
65,ICD10:C57.8
65,ICD10:C57.9
65,ICD10:C60.0
65,ICD10:C60.1
65,ICD10:C60.2
65,ICD10:C60.9
65,ICD10:C62.00
65,ICD10:C62.01
65,ICD10:C62.02
65,ICD10:C62.10
65,ICD10:C62.11
65,ICD10:C62.12
65,ICD10:C62.90
65,ICD10:C62.91
65,ICD10:C62.92
65,ICD10:C63.10
65,ICD10:C63.11
65,ICD10:C63.12
65,ICD10:C63.2
65,ICD10:C63.7
65,ICD10:C63.8
65,ICD10:C63.9
65,ICD10:C64.1
65,ICD10:C64.2
65,ICD10:C64.9
65,ICD10:C65.1
65,ICD10:C65.2
65,ICD10:C65.9
65,ICD10:C66.1
65,ICD10:C66.2
65,ICD10:C66.9
65,ICD10:C67.0
65,ICD10:C67.1
65,ICD10:C67.2
65,ICD10:C67.3
65,ICD10:C67.4
65,ICD10:C67.5
65,ICD10:C67.6
65,ICD10:C67.7
65,ICD10:C67.8
65,ICD10:C67.9
65,ICD10:C68.0
65,ICD10:C68.8
65,ICD10:C68.9
65,ICD10:C69.00
65,ICD10:C69.01
65,ICD10:C69.02
65,ICD10:C69.10
65,ICD10:C69.12
65,ICD10:C69.21
65,ICD10:C69.22
65,ICD10:C69.30
65,ICD10:C69.31
65,ICD10:C69.32
65,ICD10:C69.40
65,ICD10:C69.41
65,ICD10:C69.42
65,ICD10:C69.51
65,ICD10:C69.52
65,ICD10:C69.60
65,ICD10:C69.61
65,ICD10:C69.62
65,ICD10:C69.82
65,ICD10:C69.90
65,ICD10:C69.91
65,ICD10:C69.92
65,ICD10:C70.0
65,ICD10:C70.1
65,ICD10:C70.9
65,ICD10:C71.0
65,ICD10:C71.1
65,ICD10:C71.2
65,ICD10:C71.3
65,ICD10:C71.5
65,ICD10:C71.6
65,ICD10:C71.7
65,ICD10:C71.9
65,ICD10:C71L1ZZ
65,ICD10:C72.0
65,ICD10:C72.30
65,ICD10:C72.31
65,ICD10:C72.32
65,ICD10:C72.40
65,ICD10:C72.50
65,ICD10:C72.59
65,ICD10:C72.9
65,ICD10:C74.10
65,ICD10:C74.90
65,ICD10:C74.91
65,ICD10:C74.92
65,ICD10:C75.0
65,ICD10:C75.1
65,ICD10:C75.2
65,ICD10:C75.3
65,ICD10:C75.4
65,ICD10:C75.5
65,ICD10:C76.0
65,ICD10:C76.1
65,ICD10:C76.2
65,ICD10:C76.3
65,ICD10:C76.40
65,ICD10:C76.41
65,ICD10:C76.42
65,ICD10:C76.50
65,ICD10:C76.51
65,ICD10:C76.52
65,ICD10:C76.8
65,ICD10:C77.0
65,ICD10:C77.1
65,ICD10:C77.2
65,ICD10:C77.3
65,ICD10:C77.4
65,ICD10:C77.5
65,ICD10:C77.8
65,ICD10:C77.9
65,ICD10:C78.00
65,ICD10:C78.01
65,ICD10:C78.02
65,ICD10:C78.1
65,ICD10:C78.2
65,ICD10:C78.30
65,ICD10:C78.39
65,ICD10:C78.4
65,ICD10:C78.5
65,ICD10:C78.6
65,ICD10:C78.7
65,ICD10:C78.80
65,ICD10:C78.89
65,ICD10:C79.00
65,ICD10:C79.01
65,ICD10:C79.02
65,ICD10:C79.10
65,ICD10:C79.11
65,ICD10:C79.2
65,ICD10:C79.31
65,ICD10:C79.32
65,ICD10:C79.40
65,ICD10:C79.49
65,ICD10:C79.51
65,ICD10:C79.52
65,ICD10:C79.60
65,ICD10:C79.61
65,ICD10:C79.62
65,ICD10:C79.70
65,ICD10:C79.71
65,ICD10:C79.72
65,ICD10:C79.81
65,ICD10:C79.82
65,ICD10:C79.89
65,ICD10:C79.9
65,ICD10:C7A.00
65,ICD10:C7A.010
65,ICD10:C7A.011
65,ICD10:C7A.012
65,ICD10:C7A.019
65,ICD10:C7A.020
65,ICD10:C7A.021
65,ICD10:C7A.022
65,ICD10:C7A.025
65,ICD10:C7A.026
65,ICD10:C7A.029
65,ICD10:C7A.090
65,ICD10:C7A.091
65,ICD10:C7A.092
65,ICD10:C7A.093
65,ICD10:C7A.094
65,ICD10:C7A.095
65,ICD10:C7A.096
65,ICD10:C7A.098
65,ICD10:C7A.1
65,ICD10:C7A.8
65,ICD10:C7B.00
65,ICD10:C7B.01
65,ICD10:C7B.02
65,ICD10:C7B.04
65,ICD10:C7B.09
65,ICD10:C7B.1
65,ICD10:C7B.8
65,ICD10:C80.0
65,ICD10:C80.1
65,ICD10:C80.2
65,ICD10:C81.00
65,ICD10:C81.01
65,ICD10:C81.02
65,ICD10:C81.03
65,ICD10:C81.04
65,ICD10:C81.08
65,ICD10:C81.10
65,ICD10:C81.11
65,ICD10:C81.12
65,ICD10:C81.13
65,ICD10:C81.14
65,ICD10:C81.15
65,ICD10:C81.18
65,ICD10:C81.19
65,ICD10:C81.25
65,ICD10:C81.28
65,ICD10:C81.29
65,ICD10:C81.38
65,ICD10:C81.40
65,ICD10:C81.41
65,ICD10:C81.44
65,ICD10:C81.49
65,ICD10:C81.70
65,ICD10:C81.71
65,ICD10:C81.72
65,ICD10:C81.73
65,ICD10:C81.74
65,ICD10:C81.75
65,ICD10:C81.78
65,ICD10:C81.90
65,ICD10:C81.91
65,ICD10:C81.92
65,ICD10:C81.93
65,ICD10:C81.94
65,ICD10:C81.98
65,ICD10:C81.99
65,ICD10:C82.00
65,ICD10:C82.01
65,ICD10:C82.02
65,ICD10:C82.03
65,ICD10:C82.04
65,ICD10:C82.05
65,ICD10:C82.06
65,ICD10:C82.08
65,ICD10:C82.09
65,ICD10:C82.10
65,ICD10:C82.11
65,ICD10:C82.12
65,ICD10:C82.13
65,ICD10:C82.14
65,ICD10:C82.15
65,ICD10:C82.16
65,ICD10:C82.18
65,ICD10:C82.19
65,ICD10:C82.20
65,ICD10:C82.21
65,ICD10:C82.22
65,ICD10:C82.23
65,ICD10:C82.24
65,ICD10:C82.25
65,ICD10:C82.28
65,ICD10:C82.29
65,ICD10:C82.30
65,ICD10:C82.32
65,ICD10:C82.33
65,ICD10:C82.35
65,ICD10:C82.38
65,ICD10:C82.39
65,ICD10:C82.40
65,ICD10:C82.48
65,ICD10:C82.50
65,ICD10:C82.51
65,ICD10:C82.52
65,ICD10:C82.53
65,ICD10:C82.54
65,ICD10:C82.55
65,ICD10:C82.56
65,ICD10:C82.58
65,ICD10:C82.59
65,ICD10:C82.60
65,ICD10:C82.68
65,ICD10:C82.80
65,ICD10:C82.81
65,ICD10:C82.83
65,ICD10:C82.87
65,ICD10:C82.89
65,ICD10:C82.90
65,ICD10:C82.91
65,ICD10:C82.93
65,ICD10:C82.94
65,ICD10:C82.95
65,ICD10:C82.98
65,ICD10:C82.99
65,ICD10:C83.00
65,ICD10:C83.01
65,ICD10:C83.03
65,ICD10:C83.04
65,ICD10:C83.05
65,ICD10:C83.06
65,ICD10:C83.07
65,ICD10:C83.08
65,ICD10:C83.09
65,ICD10:C83.10
65,ICD10:C83.11
65,ICD10:C83.12
65,ICD10:C83.13
65,ICD10:C83.14
65,ICD10:C83.15
65,ICD10:C83.16
65,ICD10:C83.17
65,ICD10:C83.18
65,ICD10:C83.19
65,ICD10:C83.30
65,ICD10:C83.31
65,ICD10:C83.32
65,ICD10:C83.33
65,ICD10:C83.34
65,ICD10:C83.35
65,ICD10:C83.36
65,ICD10:C83.37
65,ICD10:C83.38
65,ICD10:C83.39
65,ICD10:C83.50
65,ICD10:C83.51
65,ICD10:C83.53
65,ICD10:C83.59
65,ICD10:C83.70
65,ICD10:C83.71
65,ICD10:C83.72
65,ICD10:C83.73
65,ICD10:C83.78
65,ICD10:C83.79
65,ICD10:C83.80
65,ICD10:C83.84
65,ICD10:C83.88
65,ICD10:C83.89
65,ICD10:C83.90
65,ICD10:C83.91
65,ICD10:C83.97
65,ICD10:C84.00
65,ICD10:C84.01
65,ICD10:C84.04
65,ICD10:C84.05
65,ICD10:C84.08
65,ICD10:C84.09
65,ICD10:C84.10
65,ICD10:C84.12
65,ICD10:C84.13
65,ICD10:C84.18
65,ICD10:C84.40
65,ICD10:C84.41
65,ICD10:C84.43
65,ICD10:C84.44
65,ICD10:C84.45
65,ICD10:C84.48
65,ICD10:C84.49
65,ICD10:C84.60
65,ICD10:C84.70
65,ICD10:C84.71
65,ICD10:C84.73
65,ICD10:C84.75
65,ICD10:C84.78
65,ICD10:C84.79
65,ICD10:C84.A0
65,ICD10:C84.A4
65,ICD10:C84.A8
65,ICD10:C84.A9
65,ICD10:C85.10
65,ICD10:C85.11
65,ICD10:C85.12
65,ICD10:C85.13
65,ICD10:C85.14
65,ICD10:C85.16
65,ICD10:C85.17
65,ICD10:C85.18
65,ICD10:C85.19
65,ICD10:C85.21
65,ICD10:C85.28
65,ICD10:C85.80
65,ICD10:C85.81
65,ICD10:C85.82
65,ICD10:C85.83
65,ICD10:C85.84
65,ICD10:C85.85
65,ICD10:C85.86
65,ICD10:C85.87
65,ICD10:C85.88
65,ICD10:C85.89
65,ICD10:C85.90
65,ICD10:C85.91
65,ICD10:C85.92
65,ICD10:C85.93
65,ICD10:C85.94
65,ICD10:C85.95
65,ICD10:C85.96
65,ICD10:C85.97
65,ICD10:C85.98
65,ICD10:C85.99
65,ICD10:C86.0
65,ICD10:C86.5
65,ICD10:C86.6
65,ICD10:C88.0
65,ICD10:C88.4
65,ICD10:C88.8
65,ICD10:C88.9
65,ICD10:C90.00
65,ICD10:C90.01
65,ICD10:C90.02
65,ICD10:C90.10
65,ICD10:C90.11
65,ICD10:C90.12
65,ICD10:C90.20
65,ICD10:C90.30
65,ICD10:C90.31
65,ICD10:C91.00
65,ICD10:C91.01
65,ICD10:C91.02
65,ICD10:C91.10
65,ICD10:C91.11
65,ICD10:C91.12
65,ICD10:C91.40
65,ICD10:C91.41
65,ICD10:C91.50
65,ICD10:C91.51
65,ICD10:C91.60
65,ICD10:C91.90
65,ICD10:C91.91
65,ICD10:C91.92
65,ICD10:C91.Z0
65,ICD10:C91.Z2
65,ICD10:C92.00
65,ICD10:C92.01
65,ICD10:C92.02
65,ICD10:C92.10
65,ICD10:C92.11
65,ICD10:C92.12
65,ICD10:C92.20
65,ICD10:C92.30
65,ICD10:C92.31
65,ICD10:C92.40
65,ICD10:C92.41
65,ICD10:C92.50
65,ICD10:C92.51
65,ICD10:C92.52
65,ICD10:C92.90
65,ICD10:C92.91
65,ICD10:C92.92
65,ICD10:C92.A0
65,ICD10:C92.A1
65,ICD10:C93.00
65,ICD10:C93.01
65,ICD10:C93.10
65,ICD10:C93.11
65,ICD10:C93.12
65,ICD10:C94.00
65,ICD10:C94.6
65,ICD10:C94.80
65,ICD10:C94.81
65,ICD10:C95.00
65,ICD10:C95.01
65,ICD10:C95.02
65,ICD10:C95.10
65,ICD10:C95.11
65,ICD10:C95.90
65,ICD10:C95.91
65,ICD10:C95.92
65,ICD10:C96.0
65,ICD10:C96.2
65,ICD10:C96.20
65,ICD10:C96.22
65,ICD10:C96.6
65,ICD10:C96.9
65,ICD10:C96.A
65,ICD9:14.00
65,ICD9:14.01
65,ICD9:14.02
65,ICD9:14.22
65,ICD9:14.23
65,ICD9:14.24
65,ICD9:14.25
65,ICD9:14.27
65,ICD9:14.29
65,ICD9:14.31
65,ICD9:14.32
65,ICD9:14.34
65,ICD9:14.35
65,ICD9:14.39
65,ICD9:14.41
65,ICD9:14.49
65,ICD9:14.51
65,ICD9:14.52
65,ICD9:14.53
65,ICD9:14.54
65,ICD9:14.55
65,ICD9:14.59
65,ICD9:14.6
65,ICD9:14.71
65,ICD9:14.72
65,ICD9:14.73
65,ICD9:14.74
65,ICD9:14.75
65,ICD9:14.79
65,ICD9:14.9
65,ICD9:140.0
65,ICD9:140.1
65,ICD9:140.3
65,ICD9:140.4
65,ICD9:140.5
65,ICD9:140.6
65,ICD9:140.8
65,ICD9:140.9
65,ICD9:141
65,ICD9:141.0
65,ICD9:141.1
65,ICD9:141.2
65,ICD9:141.3
65,ICD9:141.4
65,ICD9:141.5
65,ICD9:141.6
65,ICD9:141.8
65,ICD9:141.9
65,ICD9:142.0
65,ICD9:142.1
65,ICD9:142.2
65,ICD9:142.8
65,ICD9:142.9
65,ICD9:143.0
65,ICD9:143.1
65,ICD9:143.8
65,ICD9:143.9
65,ICD9:144.0
65,ICD9:144.1
65,ICD9:144.8
65,ICD9:144.9
65,ICD9:145.0
65,ICD9:145.1
65,ICD9:145.2
65,ICD9:145.3
65,ICD9:145.4
65,ICD9:145.5
65,ICD9:145.6
65,ICD9:145.8
65,ICD9:145.9
65,ICD9:146.0
65,ICD9:146.1
65,ICD9:146.2
65,ICD9:146.3
65,ICD9:146.4
65,ICD9:146.5
65,ICD9:146.6
65,ICD9:146.7
65,ICD9:146.8
65,ICD9:146.9
65,ICD9:147.0
65,ICD9:147.1
65,ICD9:147.2
65,ICD9:147.3
65,ICD9:147.8
65,ICD9:147.9
65,ICD9:148.0
65,ICD9:148.1
65,ICD9:148.2
65,ICD9:148.3
65,ICD9:148.8
65,ICD9:148.9
65,ICD9:149.0
65,ICD9:149.8
65,ICD9:149.9
65,ICD9:15.01
65,ICD9:15.11
65,ICD9:15.12
65,ICD9:15.13
65,ICD9:15.22
65,ICD9:15.3
65,ICD9:15.4
65,ICD9:15.5
65,ICD9:15.6
65,ICD9:15.7
65,ICD9:15.9
65,ICD9:150
65,ICD9:150.0
65,ICD9:150.1
65,ICD9:150.2
65,ICD9:150.3
65,ICD9:150.4
65,ICD9:150.5
65,ICD9:150.8
65,ICD9:150.9
65,ICD9:151.0
65,ICD9:151.1
65,ICD9:151.2
65,ICD9:151.3
65,ICD9:151.4
65,ICD9:151.5
65,ICD9:151.6
65,ICD9:151.8
65,ICD9:151.9
65,ICD9:152.0
65,ICD9:152.1
65,ICD9:152.2
65,ICD9:152.3
65,ICD9:152.8
65,ICD9:154.0
65,ICD9:154.1
65,ICD9:154.2
65,ICD9:154.3
65,ICD9:154.8
65,ICD9:155
65,ICD9:155.0
65,ICD9:155.1
65,ICD9:155.2
65,ICD9:156.0
65,ICD9:156.1
65,ICD9:156.2
65,ICD9:156.8
65,ICD9:156.9
65,ICD9:157
65,ICD9:157.0
65,ICD9:157.1
65,ICD9:157.2
65,ICD9:157.3
65,ICD9:157.4
65,ICD9:157.8
65,ICD9:157.9
65,ICD9:158
65,ICD9:158.0
65,ICD9:158.8
65,ICD9:158.9
65,ICD9:159.0
65,ICD9:159.1
65,ICD9:159.8
65,ICD9:159.9
65,ICD9:16.01
65,ICD9:16.02
65,ICD9:16.09
65,ICD9:16.1
65,ICD9:16.21
65,ICD9:16.23
65,ICD9:16.31
65,ICD9:16.39
65,ICD9:16.41
65,ICD9:16.42
65,ICD9:16.49
65,ICD9:16.51
65,ICD9:16.59
65,ICD9:16.61
65,ICD9:16.62
65,ICD9:16.63
65,ICD9:16.69
65,ICD9:16.71
65,ICD9:16.72
65,ICD9:16.81
65,ICD9:16.82
65,ICD9:16.89
65,ICD9:16.91
65,ICD9:16.92
65,ICD9:16.93
65,ICD9:16.98
65,ICD9:16.99
65,ICD9:160.0
65,ICD9:160.1
65,ICD9:160.2
65,ICD9:160.3
65,ICD9:160.5
65,ICD9:160.8
65,ICD9:160.9
65,ICD9:161.0
65,ICD9:161.1
65,ICD9:161.2
65,ICD9:161.3
65,ICD9:161.8
65,ICD9:161.9
65,ICD9:162
65,ICD9:162.0
65,ICD9:162.2
65,ICD9:162.3
65,ICD9:162.4
65,ICD9:162.5
65,ICD9:162.8
65,ICD9:162.9
65,ICD9:163.0
65,ICD9:163.1
65,ICD9:163.9
65,ICD9:164.0
65,ICD9:164.1
65,ICD9:164.2
65,ICD9:164.3
65,ICD9:164.8
65,ICD9:164.9
65,ICD9:165.8
65,ICD9:165.9
65,ICD9:17.11
65,ICD9:17.12
65,ICD9:17.13
65,ICD9:17.21
65,ICD9:17.22
65,ICD9:17.24
65,ICD9:17.31
65,ICD9:17.32
65,ICD9:17.33
65,ICD9:17.34
65,ICD9:17.35
65,ICD9:17.36
65,ICD9:17.39
65,ICD9:17.41
65,ICD9:17.42
65,ICD9:17.44
65,ICD9:17.49
65,ICD9:17.53
65,ICD9:17.55
65,ICD9:17.56
65,ICD9:17.61
65,ICD9:17.71
65,ICD9:170.0
65,ICD9:170.1
65,ICD9:170.2
65,ICD9:170.3
65,ICD9:170.4
65,ICD9:170.5
65,ICD9:170.6
65,ICD9:170.7
65,ICD9:170.8
65,ICD9:170.9
65,ICD9:171
65,ICD9:171.0
65,ICD9:171.2
65,ICD9:171.3
65,ICD9:171.5
65,ICD9:171.6
65,ICD9:171.7
65,ICD9:171.8
65,ICD9:171.9
65,ICD9:172
65,ICD9:172.0
65,ICD9:172.1
65,ICD9:172.2
65,ICD9:172.3
65,ICD9:172.4
65,ICD9:172.5
65,ICD9:172.6
65,ICD9:172.7
65,ICD9:172.8
65,ICD9:172.9
65,ICD9:174.0
65,ICD9:174.1
65,ICD9:174.2
65,ICD9:174.3
65,ICD9:174.4
65,ICD9:174.5
65,ICD9:174.6
65,ICD9:174.8
65,ICD9:174.9
65,ICD9:175.0
65,ICD9:175.9
65,ICD9:176.0
65,ICD9:176.1
65,ICD9:176.3
65,ICD9:176.8
65,ICD9:176.9
65,ICD9:179
65,ICD9:18.01
65,ICD9:18.02
65,ICD9:18.09
65,ICD9:18.11
65,ICD9:18.12
65,ICD9:18.19
65,ICD9:18.21
65,ICD9:18.29
65,ICD9:18.31
65,ICD9:18.39
65,ICD9:18.4
65,ICD9:18.5
65,ICD9:18.6
65,ICD9:18.71
65,ICD9:18.72
65,ICD9:18.79
65,ICD9:18.9
65,ICD9:180
65,ICD9:180.0
65,ICD9:180.1
65,ICD9:180.8
65,ICD9:180.9
65,ICD9:181
65,ICD9:182
65,ICD9:182.0
65,ICD9:182.1
65,ICD9:182.8
65,ICD9:183
65,ICD9:183.0
65,ICD9:183.2
65,ICD9:183.5
65,ICD9:183.8
65,ICD9:183.9
65,ICD9:184.0
65,ICD9:184.1
65,ICD9:184.2
65,ICD9:184.3
65,ICD9:184.4
65,ICD9:184.8
65,ICD9:184.9
65,ICD9:186.0
65,ICD9:186.9
65,ICD9:187.1
65,ICD9:187.2
65,ICD9:187.3
65,ICD9:187.4
65,ICD9:187.5
65,ICD9:187.6
65,ICD9:187.7
65,ICD9:187.8
65,ICD9:187.9
65,ICD9:188
65,ICD9:188.0
65,ICD9:188.1
65,ICD9:188.2
65,ICD9:188.3
65,ICD9:188.4
65,ICD9:188.5
65,ICD9:188.6
65,ICD9:188.7
65,ICD9:188.8
65,ICD9:188.9
65,ICD9:189
65,ICD9:189.0
65,ICD9:189.1
65,ICD9:189.2
65,ICD9:189.3
65,ICD9:189.4
65,ICD9:189.8
65,ICD9:189.9
65,ICD9:19.0
65,ICD9:19.11
65,ICD9:19.19
65,ICD9:19.21
65,ICD9:19.29
65,ICD9:19.3
65,ICD9:19.4
65,ICD9:19.52
65,ICD9:19.53
65,ICD9:19.54
65,ICD9:19.55
65,ICD9:19.6
65,ICD9:19.9
65,ICD9:190.0
65,ICD9:190.1
65,ICD9:190.2
65,ICD9:190.3
65,ICD9:190.4
65,ICD9:190.5
65,ICD9:190.6
65,ICD9:190.7
65,ICD9:190.8
65,ICD9:190.9
65,ICD9:191.0
65,ICD9:191.1
65,ICD9:191.2
65,ICD9:191.3
65,ICD9:191.4
65,ICD9:191.5
65,ICD9:191.6
65,ICD9:191.7
65,ICD9:191.8
65,ICD9:191.9
65,ICD9:192.0
65,ICD9:192.1
65,ICD9:192.2
65,ICD9:192.3
65,ICD9:192.8
65,ICD9:192.9
65,ICD9:194.0
65,ICD9:194.1
65,ICD9:194.3
65,ICD9:194.4
65,ICD9:194.5
65,ICD9:194.6
65,ICD9:194.8
65,ICD9:194.9
65,ICD9:195.0
65,ICD9:195.1
65,ICD9:195.2
65,ICD9:195.3
65,ICD9:195.4
65,ICD9:195.5
65,ICD9:195.8
65,ICD9:196.0
65,ICD9:196.1
65,ICD9:196.2
65,ICD9:196.3
65,ICD9:196.5
65,ICD9:196.6
65,ICD9:196.8
65,ICD9:196.9
65,ICD9:197.0
65,ICD9:197.1
65,ICD9:197.2
65,ICD9:197.3
65,ICD9:197.4
65,ICD9:197.5
65,ICD9:197.6
65,ICD9:197.7
65,ICD9:197.8
65,ICD9:198
65,ICD9:198.0
65,ICD9:198.1
65,ICD9:198.2
65,ICD9:198.3
65,ICD9:198.4
65,ICD9:198.5
65,ICD9:198.6
65,ICD9:198.7
65,ICD9:198.81
65,ICD9:198.82
65,ICD9:198.89
65,ICD9:199.0
65,ICD9:199.1
65,ICD9:199.2
65,ICD9:20.01
65,ICD9:20.09
65,ICD9:20.1
65,ICD9:20.21
65,ICD9:20.23
65,ICD9:20.32
65,ICD9:20.39
65,ICD9:20.41
65,ICD9:20.42
65,ICD9:20.49
65,ICD9:20.51
65,ICD9:20.59
65,ICD9:20.61
65,ICD9:20.71
65,ICD9:20.72
65,ICD9:20.79
65,ICD9:20.8
65,ICD9:20.92
65,ICD9:20.93
65,ICD9:20.94
65,ICD9:20.95
65,ICD9:20.96
65,ICD9:20.97
65,ICD9:20.98
65,ICD9:20.99
65,ICD9:200.00
65,ICD9:200.01
65,ICD9:200.02
65,ICD9:200.03
65,ICD9:200.04
65,ICD9:200.05
65,ICD9:200.07
65,ICD9:200.08
65,ICD9:200.10
65,ICD9:200.11
65,ICD9:200.12
65,ICD9:200.13
65,ICD9:200.14
65,ICD9:200.15
65,ICD9:200.16
65,ICD9:200.17
65,ICD9:200.18
65,ICD9:200.20
65,ICD9:200.21
65,ICD9:200.22
65,ICD9:200.23
65,ICD9:200.26
65,ICD9:200.27
65,ICD9:200.28
65,ICD9:200.30
65,ICD9:200.31
65,ICD9:200.32
65,ICD9:200.33
65,ICD9:200.35
65,ICD9:200.37
65,ICD9:200.38
65,ICD9:200.4
65,ICD9:200.40
65,ICD9:200.41
65,ICD9:200.42
65,ICD9:200.43
65,ICD9:200.44
65,ICD9:200.45
65,ICD9:200.46
65,ICD9:200.47
65,ICD9:200.48
65,ICD9:200.50
65,ICD9:200.51
65,ICD9:200.58
65,ICD9:200.60
65,ICD9:200.61
65,ICD9:200.62
65,ICD9:200.63
65,ICD9:200.65
65,ICD9:200.68
65,ICD9:200.7
65,ICD9:200.70
65,ICD9:200.71
65,ICD9:200.72
65,ICD9:200.73
65,ICD9:200.74
65,ICD9:200.75
65,ICD9:200.76
65,ICD9:200.77
65,ICD9:200.78
65,ICD9:200.80
65,ICD9:200.81
65,ICD9:200.82
65,ICD9:200.83
65,ICD9:200.84
65,ICD9:200.85
65,ICD9:200.86
65,ICD9:200.87
65,ICD9:200.88
65,ICD9:201
65,ICD9:201.00
65,ICD9:201.04
65,ICD9:201.05
65,ICD9:201.16
65,ICD9:201.18
65,ICD9:201.22
65,ICD9:201.28
65,ICD9:201.40
65,ICD9:201.41
65,ICD9:201.42
65,ICD9:201.43
65,ICD9:201.44
65,ICD9:201.46
65,ICD9:201.5
65,ICD9:201.50
65,ICD9:201.51
65,ICD9:201.52
65,ICD9:201.53
65,ICD9:201.54
65,ICD9:201.55
65,ICD9:201.57
65,ICD9:201.58
65,ICD9:201.60
65,ICD9:201.61
65,ICD9:201.62
65,ICD9:201.65
65,ICD9:201.66
65,ICD9:201.68
65,ICD9:201.70
65,ICD9:201.75
65,ICD9:201.78
65,ICD9:201.90
65,ICD9:201.91
65,ICD9:201.92
65,ICD9:201.93
65,ICD9:201.94
65,ICD9:201.95
65,ICD9:201.96
65,ICD9:201.97
65,ICD9:201.98
65,ICD9:202.00
65,ICD9:202.01
65,ICD9:202.02
65,ICD9:202.03
65,ICD9:202.04
65,ICD9:202.05
65,ICD9:202.06
65,ICD9:202.07
65,ICD9:202.08
65,ICD9:202.10
65,ICD9:202.11
65,ICD9:202.14
65,ICD9:202.15
65,ICD9:202.16
65,ICD9:202.18
65,ICD9:202.20
65,ICD9:202.22
65,ICD9:202.23
65,ICD9:202.24
65,ICD9:202.28
65,ICD9:202.30
65,ICD9:202.31
65,ICD9:202.33
65,ICD9:202.37
65,ICD9:202.40
65,ICD9:202.41
65,ICD9:202.44
65,ICD9:202.47
65,ICD9:202.48
65,ICD9:202.50
65,ICD9:202.56
65,ICD9:202.58
65,ICD9:202.60
65,ICD9:202.61
65,ICD9:202.63
65,ICD9:202.65
65,ICD9:202.68
65,ICD9:202.70
65,ICD9:202.71
65,ICD9:202.73
65,ICD9:202.74
65,ICD9:202.75
65,ICD9:202.78
65,ICD9:202.8
65,ICD9:202.80
65,ICD9:202.81
65,ICD9:202.82
65,ICD9:202.83
65,ICD9:202.84
65,ICD9:202.85
65,ICD9:202.86
65,ICD9:202.87
65,ICD9:202.88
65,ICD9:202.90
65,ICD9:202.91
65,ICD9:202.92
65,ICD9:202.93
65,ICD9:202.94
65,ICD9:202.95
65,ICD9:202.96
65,ICD9:202.98
65,ICD9:203.0
65,ICD9:203.00
65,ICD9:203.01
65,ICD9:203.02
65,ICD9:203.10
65,ICD9:203.11
65,ICD9:203.12
65,ICD9:203.80
65,ICD9:203.82
65,ICD9:204.0
65,ICD9:204.00
65,ICD9:204.01
65,ICD9:204.02
65,ICD9:204.1
65,ICD9:204.10
65,ICD9:204.11
65,ICD9:204.12
65,ICD9:204.20
65,ICD9:204.8
65,ICD9:204.80
65,ICD9:204.81
65,ICD9:204.90
65,ICD9:204.91
65,ICD9:205.0
65,ICD9:205.00
65,ICD9:205.01
